#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BCB78D
#Date Time: 2025-04-02 21:15:05.437.159.950
#Sample rate: 10239.6Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 50 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 20 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.7914895391666666,0.003167654870965679,0.002133866732070113
-0.7913918791666666,0.002613991946469631,0.002133866732070113
-0.7912942191666666,0.002851276056967937,0.002133866732070113
-0.7911965591666666,0.002930370760467373,0.002213048505326949
-0.7910988991666666,0.002772181353468501,0.002213048505326949
-0.7910012391666666,0.002851276056967937,0.002213048505326949
-0.7909035791666666,0.002851276056967937,0.002133866732070113
-0.7908059191666666,0.003088560167466243,0.002371412051840621
-0.7907082591666666,0.003009465463966808,0.002292230278583785
-0.7906105991666666,0.002534897242970195,0.002213048505326949
-0.7905129391666667,0.002772181353468501,0.002133866732070113
-0.7904152791666667,0.002851276056967937,0.002213048505326949
-0.7903176191666667,0.002693086649969066,0.002292230278583785
-0.7902199591666667,0.002772181353468501,0.002292230278583785
-0.7901222991666667,0.003088560167466243,0.002292230278583785
-0.7900246391666667,0.002930370760467373,0.002292230278583785
-0.7899269791666667,0.003009465463966808,0.002292230278583785
-0.7898293191666667,0.002693086649969066,0.002213048505326949
-0.7897316591666667,0.002693086649969066,0.002213048505326949
-0.7896339991666667,0.002693086649969066,0.002213048505326949
-0.7895363391666667,0.002930370760467373,0.002133866732070113
-0.7894386791666667,0.002693086649969066,0.002133866732070113
-0.7893410191666667,0.002851276056967937,0.002133866732070113
-0.7892433591666667,0.002930370760467373,0.002133866732070113
-0.7891456991666667,0.002930370760467373,0.002133866732070113
-0.7890480391666667,0.002693086649969066,0.002213048505326949
-0.7889503791666667,0.002772181353468501,0.002292230278583785
-0.7888527191666667,0.002772181353468501,0.002213048505326949
-0.7887550591666667,0.002772181353468501,0.002213048505326949
-0.7886573991666667,0.002693086649969066,0.002133866732070113
-0.7885597391666667,0.002772181353468501,0.002133866732070113
-0.7884620791666667,0.002693086649969066,0.002213048505326949
-0.7883644191666667,0.002534897242970195,0.002292230278583785
-0.7882667591666667,0.002772181353468501,0.002292230278583785
-0.7881690991666667,0.002534897242970195,0.002213048505326949
-0.7880714391666667,0.002693086649969066,0.002292230278583785
-0.7879737791666667,0.002851276056967937,0.002213048505326949
-0.7878761191666667,0.002772181353468501,0.002292230278583785
-0.7877784591666667,0.002534897242970195,0.002213048505326949
-0.7876807991666667,0.002613991946469631,0.002213048505326949
-0.7875831391666667,0.002613991946469631,0.002292230278583785
-0.7874854791666667,0.002930370760467373,0.002213048505326949
-0.7873878191666667,0.002693086649969066,0.002213048505326949
-0.7872901591666667,0.002851276056967937,0.002213048505326949
-0.7871924991666667,0.002534897242970195,0.002213048505326949
-0.7870948391666667,0.002772181353468501,0.002213048505326949
-0.7869971791666667,0.002772181353468501,0.002292230278583785
-0.7868995191666667,0.002772181353468501,0.002213048505326949
-0.7868018591666667,0.002772181353468501,0.002213048505326949
-0.7867041991666667,0.002613991946469631,0.002213048505326949
-0.7866065391666667,0.002851276056967937,0.002213048505326949
-0.7865088791666667,0.002772181353468501,0.002213048505326949
-0.7864112191666667,0.002851276056967937,0.002213048505326949
-0.7863135591666667,0.002693086649969066,0.002292230278583785
-0.7862158991666667,0.002613991946469631,0.002213048505326949
-0.7861182391666667,0.002772181353468501,0.002292230278583785
-0.7860205791666667,0.002534897242970195,0.002292230278583785
-0.7859229191666667,0.003009465463966808,0.002292230278583785
-0.7858252591666667,0.002613991946469631,0.002213048505326949
-0.7857275991666667,0.003167654870965679,0.002292230278583785
-0.7856299391666667,0.002851276056967937,0.002213048505326949
-0.7855322791666667,0.002930370760467373,0.002213048505326949
-0.7854346191666667,0.002693086649969066,0.002133866732070113
-0.7853369591666667,0.002851276056967937,0.002213048505326949
-0.7852392991666667,0.002693086649969066,0.002133866732070113
-0.7851416391666667,0.002693086649969066,0.002292230278583785
-0.7850439791666667,0.002693086649969066,0.002213048505326949
-0.7849463191666667,0.002693086649969066,0.002213048505326949
-0.7848486591666667,0.002693086649969066,0.002292230278583785
-0.7847509991666667,0.002693086649969066,0.002213048505326949
-0.7846533391666667,0.002534897242970195,0.002213048505326949
-0.7845556791666667,0.002851276056967937,0.002292230278583785
-0.7844580191666667,0.002851276056967937,0.002213048505326949
-0.7843603591666667,0.002613991946469631,0.002133866732070113
-0.7842626991666667,0.002930370760467373,0.002213048505326949
-0.7841650391666667,0.003246749574465115,0.002292230278583785
-0.7840673791666667,0.003009465463966808,0.002213048505326949
-0.7839697191666667,0.002772181353468501,0.002292230278583785
-0.7838720591666667,0.002930370760467373,0.002292230278583785
-0.7837743991666667,0.002613991946469631,0.002292230278583785
-0.7836767391666667,0.002930370760467373,0.002292230278583785
-0.7835790791666667,0.002851276056967937,0.002213048505326949
-0.7834814191666667,0.003404938981463985,0.002213048505326949
-0.7833837591666667,0.002851276056967937,0.002133866732070113
-0.7832860991666667,0.002930370760467373,0.002213048505326949
-0.7831884391666667,0.003404938981463985,0.002292230278583785
-0.7830907791666667,0.002851276056967937,0.002213048505326949
-0.7829931191666667,0.002851276056967937,0.002292230278583785
-0.7828954591666667,0.003167654870965679,0.002133866732070113
-0.7827977991666667,0.002693086649969066,0.002213048505326949
-0.7827001391666667,0.002693086649969066,0.002292230278583785
-0.7826024791666667,0.002693086649969066,0.002213048505326949
-0.7825048191666667,0.002930370760467373,0.002292230278583785
-0.7824071591666667,0.002930370760467373,0.002292230278583785
-0.7823094991666667,0.002930370760467373,0.002213048505326949
-0.7822118391666667,0.002851276056967937,0.002133866732070113
-0.7821141791666667,0.002930370760467373,0.002213048505326949
-0.7820165191666667,0.003088560167466243,0.002292230278583785
-0.7819188591666667,0.002534897242970195,0.002213048505326949
-0.7818211991666667,0.002930370760467373,0.002213048505326949
-0.7817235391666667,0.002693086649969066,0.002213048505326949
-0.7816258791666667,0.002930370760467373,0.002213048505326949
-0.7815282191666667,0.003009465463966808,0.002133866732070113
-0.7814305591666667,0.002693086649969066,0.002213048505326949
-0.7813328991666667,0.002851276056967937,0.002292230278583785
-0.7812352391666667,0.002930370760467373,0.002292230278583785
-0.7811375791666667,0.00332584427796455,0.002213048505326949
-0.7810399191666667,0.002772181353469005,0.002213048505326949
-0.7809422591666667,0.002693086649969138,0.002292230278583713
-0.7808445991666667,0.002772181353468429,0.002213048505327021
-0.7807469391666667,0.002772181353468501,0.002133866732070185
-0.7806492791666667,0.002693086649969138,0.002213048505326877
-0.7805516191666667,0.002693086649969066,0.002213048505326949
-0.7804539591666667,0.002693086649969066,0.002133866732070185
-0.7803562991666667,0.002693086649969066,0.002133866732070113
-0.7802586391666667,0.002772181353468429,0.002213048505326877
-0.7801609791666667,0.002851276056967865,0.002133866732070185
-0.7800633191666667,0.002613991946469846,0.002133866732070113
-0.7799656591666667,0.003404938981463266,0.002133866732070113
-0.7798679991666667,0.00372131779546144,0.002133866732070113
-0.7797703391666667,0.002851276056968728,0.002133866732070113
-0.7796726791666667,0.002930370760467301,0.002054684958813348
-0.7795750191666667,0.002772181353468645,0.002133866732070041
-0.7794773591666667,0.002693086649969138,0.002133866732070113
-0.7793796991666667,0.002930370760467157,0.002133866732070113
-0.7792820391666667,0.002851276056968009,0.002133866732070113
-0.7791843791666666,0.002851276056968081,0.002054684958813348
-0.7790867191666666,0.003009465463966664,0.002133866732070113
-0.7789890591666666,0.002851276056968297,0.002133866732070113
-0.7788913991666666,0.003246749574464611,0.002133866732070113
-0.7787937391666666,0.00269308664996921,0.002133866732070113
-0.7786960791666666,0.002851276056967865,0.002133866732070113
-0.7785984191666666,0.002772181353468429,0.002133866732070113
-0.7785007591666666,0.00269308664996921,0.002133866732070113
-0.7784030991666666,0.002851276056967937,0.002133866732070113
-0.7783054391666666,0.002851276056967937,0.002133866732070113
-0.7782077791666666,0.00285127605696765,0.002133866732070113
-0.7781101191666666,0.002534897242970339,0.002133866732070113
-0.7780124591666666,0.002693086649969066,0.002133866732070113
-0.7779147991666666,0.002693086649968922,0.002133866732070041
-0.7778171391666666,0.002534897242970195,0.002054684958813276
-0.7777194791666666,0.002534897242970339,0.002054684958813348
-0.7776218191666666,0.002693086649969066,0.002133866732070113
-0.7775241591666666,0.002693086649968922,0.002133866732070113
-0.7774264991666666,0.002534897242970195,0.002133866732070113
-0.7773288391666666,0.003009465463966808,0.002133866732070113
-0.7772311791666666,0.002772181353468501,0.002054684958813276
-0.7771335191666666,0.00245580253947076,0.002133866732070113
-0.7770358591666666,0.002613991946469631,0.002213048505326949
-0.7769381991666666,0.002613991946469631,0.002213048505326949
-0.7768405391666666,0.002376707835971324,0.002292230278583785
-0.7767428791666666,0.002534897242970195,0.002133866732070113
-0.7766452191666666,0.003167654870965679,0.002292230278583785
-0.7765475591666666,0.003088560167466243,0.002213048505326949
-0.7764498991666666,0.002772181353468501,0.002292230278583785
-0.7763522391666666,0.002693086649969066,0.002213048505326949
-0.7762545791666666,0.002772181353468501,0.002292230278583785
-0.7761569191666666,0.002930370760467373,0.002213048505326949
-0.7760592591666666,0.002851276056967937,0.002213048505326949
-0.7759615991666666,0.002851276056967937,0.002133866732070113
-0.7758639391666666,0.002613991946469631,0.002133866732070113
-0.7757662791666666,0.002930370760467373,0.002292230278583785
-0.7756686191666666,0.003009465463966808,0.002292230278583785
-0.7755709591666666,0.003404938981463985,0.002292230278583785
-0.7754732991666666,0.003879507202460598,0.002292230278583785
-0.7753756391666666,0.003958601905960034,0.002292230278583785
-0.7752779791666666,0.003563128388462856,0.002292230278583785
-0.7751803191666666,0.002851276056967937,0.002292230278583785
-0.7750826591666666,0.002693086649969066,0.002213048505326949
-0.7749849991666666,0.003088560167466243,0.002292230278583785
-0.7748873391666666,0.003167654870965679,0.002213048505326949
-0.7747896791666666,0.002930370760467373,0.002292230278583785
-0.7746920191666666,0.003009465463966808,0.002292230278583785
-0.7745943591666666,0.002772181353468501,0.002292230278583785
-0.7744966991666666,0.002851276056967937,0.002371412051840621
-0.7743990391666666,0.002930370760467373,0.002213048505326949
-0.7743013791666666,0.003563128388462856,0.002292230278583785
-0.7742037191666666,0.003721317795461727,0.002292230278583785
-0.7741060591666666,0.003642223091962292,0.002213048505326949
-0.7740083991666666,0.002851276056967937,0.002213048505326949
-0.7739107391666666,0.002851276056967937,0.002133866732070113
-0.7738130791666666,0.002613991946469631,0.002213048505326949
-0.7737154191666666,0.002772181353468501,0.002213048505326949
-0.7736177591666666,0.002693086649969066,0.002054684958813276
-0.7735200991666666,0.002930370760467373,0.002213048505326949
-0.7734224391666666,0.002851276056967937,0.002213048505326949
-0.7733247791666666,0.002772181353468501,0.002213048505326949
-0.7732271191666666,0.002613991946469631,0.002292230278583785
-0.7731294591666666,0.002693086649969066,0.002133866732070113
-0.7730317991666666,0.003009465463966808,0.002133866732070113
-0.7729341391666666,0.003879507202460598,0.002133866732070113
-0.7728364791666666,0.003721317795461727,0.002133866732070113
-0.7727388191666666,0.003088560167466243,0.002213048505326949
-0.7726411591666666,0.002930370760467373,0.002133866732070113
-0.7725434991666666,0.003009465463966808,0.002133866732070113
-0.7724458391666666,0.002693086649969066,0.002133866732070113
-0.7723481791666666,0.002930370760467373,0.002213048505326949
-0.7722505191666666,0.003563128388462856,0.002292230278583785
-0.7721528591666666,0.003088560167466243,0.002292230278583785
-0.7720551991666667,0.002851276056967937,0.002133866732070113
-0.7719575391666667,0.00332584427796455,0.002213048505326949
-0.7718598791666667,0.00332584427796455,0.002292230278583785
-0.7717622191666667,0.002693086649969066,0.002213048505326949
-0.7716645591666667,0.002613991946469631,0.002054684958813276
-0.7715668991666667,0.003009465463966808,0.002213048505326949
-0.7714692391666667,0.002851276056967937,0.002133866732070113
-0.7713715791666667,0.003009465463966808,0.002213048505326949
-0.7712739191666667,0.002693086649969066,0.002133866732070113
-0.7711762591666667,0.00332584427796455,0.002133866732070113
-0.7710785991666667,0.003879507202460598,0.002133866732070113
-0.7709809391666667,0.003246749574465115,0.002054684958813276
-0.7708832791666667,0.002930370760467373,0.002054684958813276
-0.7707856191666667,0.003009465463966808,0.00197550318555644
-0.7706879591666667,0.002851276056967937,0.002054684958813276
-0.7705902991666667,0.002930370760467373,0.002054684958813276
-0.7704926391666667,0.002851276056967937,0.002133866732070113
-0.7703949791666667,0.003642223091962292,0.002133866732070113
-0.7702973191666667,0.002613991946469631,0.002133866732070113
-0.7701996591666667,0.002693086649969066,0.002133866732070113
-0.7701019991666667,0.002613991946469631,0.002054684958813276
-0.7700043391666667,0.002534897242970195,0.002054684958813276
-0.7699066791666667,0.002851276056967937,0.002054684958813276
-0.7698090191666667,0.003009465463966808,0.002054684958813276
-0.7697113591666667,0.002851276056967937,0.002133866732070113
-0.7696136991666667,0.002851276056967937,0.002133866732070113
-0.7695160391666667,0.002693086649969066,0.002054684958813276
-0.7694183791666667,0.002693086649969066,0.002133866732070113
-0.7693207191666667,0.002693086649969066,0.002133866732070113
-0.7692230591666667,0.002930370760467373,0.002133866732070113
-0.7691253991666667,0.002693086649969066,0.002133866732070113
-0.7690277391666667,0.002930370760467373,0.002133866732070113
-0.7689300791666667,0.002772181353468501,0.002133866732070113
-0.7688324191666667,0.002772181353468501,0.002133866732070113
-0.7687347591666667,0.002772181353468501,0.002133866732070113
-0.7686370991666667,0.002693086649969066,0.002213048505326949
-0.7685394391666667,0.002851276056967937,0.002292230278583785
-0.7684417791666667,0.002613991946469631,0.002133866732070113
-0.7683441191666667,0.002534897242970195,0.002133866732070113
-0.7682464591666667,0.002613991946469631,0.002054684958813276
-0.7681487991666667,0.00245580253947076,0.002133866732070113
-0.7680511391666667,0.002534897242970195,0.002133866732070113
-0.7679534791666667,0.00245580253947076,0.002292230278583785
-0.7678558191666667,0.002534897242970195,0.002213048505326949
-0.7677581591666667,0.002376707835971324,0.002133866732070113
-0.7676604991666667,0.002613991946469631,0.002213048505326949
-0.7675628391666667,0.00245580253947076,0.002133866732070113
-0.7674651791666667,0.00245580253947076,0.002213048505326949
-0.7673675191666667,0.002534897242970195,0.002213048505326949
-0.7672698591666667,0.002693086649969066,0.002133866732070113
-0.7671721991666667,0.002772181353468501,0.002213048505326949
-0.7670745391666667,0.003167654870965679,0.002213048505326949
-0.7669768791666667,0.003721317795461727,0.002133866732070113
-0.7668792191666667,0.003721317795461727,0.002133866732070113
-0.7667815591666667,0.002851276056967937,0.002133866732070113
-0.7666838991666667,0.003009465463966808,0.002213048505326949
-0.7665862391666667,0.002534897242970195,0.002213048505326949
-0.7664885791666667,0.002772181353468501,0.002213048505326949
-0.7663909191666667,0.002772181353468501,0.002133866732070113
-0.7662932591666667,0.003009465463966808,0.002213048505326949
-0.7661955991666667,0.002930370760467373,0.002054684958813276
-0.7660979391666667,0.002851276056967937,0.002133866732070113
-0.7660002791666667,0.002613991946469631,0.002133866732070113
-0.7659026191666667,0.002534897242970195,0.002133866732070113
-0.7658049591666667,0.002693086649969066,0.002133866732070113
-0.7657072991666667,0.003088560167466243,0.002213048505326949
-0.7656096391666667,0.002772181353468501,0.002133866732070113
-0.7655119791666667,0.002772181353468501,0.002133866732070113
-0.7654143191666667,0.003167654870965679,0.002213048505326949
-0.7653166591666667,0.003642223091962292,0.002213048505326949
-0.7652189991666667,0.003167654870965679,0.002213048505326949
-0.7651213391666667,0.002693086649969066,0.002292230278583785
-0.7650236791666667,0.003484033684963421,0.002133866732070113
-0.7649260191666667,0.002693086649969066,0.002213048505326949
-0.7648283591666667,0.003484033684963421,0.002213048505326949
-0.7647306991666667,0.00332584427796455,0.002213048505326949
-0.7646330391666667,0.003800412498961163,0.002133866732070113
-0.7645353791666667,0.002930370760467373,0.002133866732070113
-0.7644377191666667,0.002693086649969066,0.002133866732070113
-0.7643400591666667,0.002613991946469631,0.002133866732070113
-0.7642423991666667,0.002534897242970195,0.002054684958813276
-0.7641447391666667,0.003484033684963421,0.002213048505326949
-0.7640470791666667,0.002693086649969066,0.002054684958813276
-0.7639494191666667,0.002851276056967937,0.002054684958813276
-0.7638517591666667,0.00245580253947076,0.002133866732070113
-0.7637540991666667,0.003009465463966808,0.002133866732070113
-0.7636564391666667,0.002930370760467373,0.002133866732070113
-0.7635587791666667,0.002772181353468501,0.002133866732070113
-0.7634611191666667,0.002613991946469631,0.002133866732070113
-0.7633634591666667,0.003009465463966808,0.002292230278583785
-0.7632657991666667,0.003404938981463985,0.002213048505326949
-0.7631681391666667,0.002851276056967937,0.002054684958813276
-0.7630704791666667,0.003563128388462856,0.002213048505326949
-0.7629728191666667,0.00332584427796455,0.002213048505326949
-0.7628751591666667,0.002693086649969066,0.002133866732070113
-0.7627774991666667,0.002851276056967937,0.002133866732070113
-0.7626798391666667,0.002772181353468573,0.002133866732070113
-0.7625821791666667,0.002772181353468501,0.002213048505326877
-0.7624845191666667,0.002693086649969138,0.002213048505326949
-0.7623868591666667,0.002851276056967793,0.002213048505326949
-0.7622891991666667,0.003958601905959027,0.002213048505326949
-0.7621915391666667,0.003009465463967671,0.002292230278583713
-0.7620938791666667,0.00261399194646999,0.002292230278583785
-0.7619962191666667,0.002693086649968994,0.002292230278583785
-0.7618985591666667,0.002693086649969066,0.002292230278583785
-0.7618008991666667,0.002851276056967793,0.002292230278583785
-0.7617032391666667,0.002613991946469846,0.002292230278583785
-0.7616055791666667,0.002930370760467085,0.002292230278583785
-0.7615079191666667,0.002851276056968009,0.002213048505327021
-0.7614102591666667,0.002930370760467301,0.002213048505326949
-0.7613125991666667,0.002772181353468645,0.002213048505326949
-0.7612149391666667,0.002851276056967865,0.002213048505326949
-0.7611172791666667,0.002613991946469846,0.002133866732070185
-0.7610196191666667,0.002455802539470904,0.002213048505326877
-0.7609219591666666,0.002693086649969929,0.002133866732070257
-0.7608242991666666,0.003642223091962363,0.002292230278583713
-0.7607266391666666,0.003721317795462087,0.002213048505326949
-0.7606289791666666,0.004116791312958688,0.002213048505326877
-0.7605313191666666,0.003879507202460167,0.002133866732070113
-0.7604336591666666,0.003404938981463338,0.002133866732070113
-0.7603359991666666,0.002693086649969282,0.002133866732070041
-0.7602383391666666,0.002930370760467301,0.002054684958813276
-0.7601406791666666,0.002851276056968009,0.002054684958813348
-0.7600430191666666,0.002930370760467301,0.002133866732070113
-0.7599453591666666,0.002851276056968009,0.002133866732070113
-0.7598476991666666,0.002930370760467085,0.002133866732070113
-0.7597500391666666,0.002613991946469774,0.002133866732070113
-0.7596523791666666,0.002772181353468645,0.002133866732070113
-0.7595547191666666,0.002930370760467301,0.002133866732070185
-0.7594570591666666,0.002851276056968441,0.002213048505326949
-0.7593593991666666,0.003404938981463769,0.002213048505326805
-0.7592617391666666,0.003167654870965463,0.002054684958813348
-0.7591640791666666,0.002930370760467445,0.002133866732070185
-0.7590664191666666,0.003009465463966808,0.002213048505326949
-0.7589687591666666,0.002851276056967937,0.002133866732070113
-0.7588710991666666,0.002930370760467373,0.002133866732070113
-0.7587734391666666,0.002851276056967937,0.002133866732070113
-0.7586757791666666,0.002772181353468501,0.002213048505326949
-0.7585781191666666,0.002693086649969066,0.002133866732070113
-0.7584804591666666,0.002376707835971324,0.002133866732070113
-0.7583827991666666,0.002534897242970195,0.002133866732070113
-0.7582851391666666,0.002613991946469631,0.002054684958813276
-0.7581874791666666,0.00245580253947076,0.002133866732070113
-0.7580898191666666,0.003167654870965679,0.002133866732070113
-0.7579921591666666,0.003721317795461727,0.002213048505326949
-0.7578944991666666,0.00332584427796455,0.002133866732070113
-0.7577968391666666,0.002772181353468501,0.002054684958813276
-0.7576991791666666,0.003642223091962292,0.002133866732070113
-0.7576015191666666,0.00332584427796455,0.002133866732070113
-0.7575038591666666,0.002772181353468501,0.002133866732070113
-0.7574061991666666,0.002534897242970195,0.00197550318555644
-0.7573085391666666,0.002693086649969066,0.002054684958813276
-0.7572108791666666,0.002534897242970195,0.00197550318555644
-0.7571132191666666,0.002693086649969066,0.002054684958813276
-0.7570155591666666,0.002693086649969066,0.00197550318555644
-0.7569178991666666,0.002693086649969066,0.002133866732070113
-0.7568202391666666,0.002772181353468501,0.002054684958813276
-0.7567225791666666,0.003167654870965679,0.002133866732070113
-0.7566249191666666,0.002693086649969066,0.002133866732070113
-0.7565272591666666,0.002693086649969066,0.002133866732070113
-0.7564295991666666,0.002693086649969066,0.002054684958813276
-0.7563319391666666,0.002693086649969066,0.002133866732070113
-0.7562342791666666,0.002534897242970195,0.002133866732070113
-0.7561366191666666,0.002534897242970195,0.00197550318555644
-0.7560389591666666,0.00245580253947076,0.002054684958813276
-0.7559412991666666,0.002693086649969066,0.002054684958813276
-0.7558436391666666,0.002534897242970195,0.00197550318555644
-0.7557459791666666,0.00245580253947076,0.002054684958813276
-0.7556483191666666,0.002693086649969066,0.002133866732070113
-0.7555506591666666,0.002693086649969066,0.002054684958813276
-0.7554529991666666,0.002534897242970195,0.002054684958813276
-0.7553553391666666,0.002693086649969066,0.002133866732070113
-0.7552576791666666,0.002613991946469631,0.002133866732070113
-0.7551600191666666,0.002693086649969066,0.002133866732070113
-0.7550623591666666,0.002930370760467373,0.002133866732070113
-0.7549646991666666,0.002693086649969066,0.002133866732070113
-0.7548670391666666,0.002534897242970195,0.002133866732070113
-0.7547693791666666,0.002534897242970195,0.002133866732070113
-0.7546717191666666,0.002851276056967937,0.002213048505326949
-0.7545740591666666,0.002613991946469631,0.002133866732070113
-0.7544763991666666,0.002613991946469631,0.002054684958813276
-0.7543787391666666,0.002772181353468501,0.002133866732070113
-0.7542810791666666,0.003009465463966808,0.002054684958813276
-0.7541834191666666,0.002613991946469631,0.002054684958813276
-0.7540857591666666,0.002772181353468501,0.002054684958813276
-0.7539880991666666,0.002693086649969066,0.002133866732070113
-0.7538904391666666,0.002930370760467373,0.002133866732070113
-0.7537927791666666,0.002613991946469631,0.002133866732070113
-0.7536951191666666,0.002772181353468501,0.002133866732070113
-0.7535974591666666,0.00245580253947076,0.002133866732070113
-0.7534997991666667,0.002534897242970195,0.002133866732070113
-0.7534021391666667,0.002930370760467373,0.002213048505326949
-0.7533044791666667,0.002693086649969066,0.002133866732070113
-0.7532068191666667,0.002851276056967937,0.002213048505326949
-0.7531091591666667,0.002851276056967937,0.002213048505326949
